시도명,시군구명,생년,RFID구분,축종,품종,마릿수,맹견여부
경기도,포천시,2011,내장형,개,재패니즈 스피츠,1,N
경기도,포천시,2011,내장형,개,저먼 셰퍼드 독,1,N
경기도,포천시,2011,외장형,개,진도견,10,N
경기도,하남시,2014,외장형,개,보스턴 테리어,2,N
경기도,화성시,2015,인식표,개,샤페이,1,N
경기도,화성시,2015,내장형,개,샤페이,4,N
경기도,화성시,2015,외장형,개,셔틀랜드 쉽독,5,N
경기도,화성시,2015,내장형,개,셔틀랜드 쉽독,7,N
경기도,화성시,2015,외장형,개,셰퍼드,4,N
경기도,화성시,2015,인식표,개,셰퍼드,2,N
경기도,화성시,2015,내장형,개,셰퍼드,5,N
경기도,화성시,2015,외장형,개,슈나우져,9,N
경기도,화성시,2015,인식표,개,슈나우져,2,N
경기도,화성시,2015,내장형,개,슈나우져,15,N
경기도,화성시,2015,내장형,개,스코티쉬 테리어,2,N
경기도,화성시,2015,외장형,개,스탠다드 푸들,1,N
경기도,화성시,2015,내장형,개,스탠다드 푸들,1,N
경기도,화성시,2015,외장형,개,스피츠,51,N
경기도,화성시,2015,인식표,개,스피츠,9,N
경기도,화성시,2015,내장형,개,스피츠,80,N
경기도,화성시,2015,외장형,개,시바,3,N
경기도,화성시,2015,내장형,개,시바,8,N
경기도,화성시,2015,외장형,개,시베리안 허스키,5,N
경기도,화성시,2015,인식표,개,시베리안 허스키,2,N
경기도,화성시,2015,내장형,개,시베리안 허스키,8,N
경기도,화성시,2015,외장형,개,시츄,48,N
경기도,화성시,2015,인식표,개,시츄,8,N
경기도,화성시,2018,내장형,개,말티즈,398,N
경기도,화성시,2018,외장형,개,미니어쳐 닥스훈트,1,N
경기도,화성시,2018,인식표,개,미니어쳐 닥스훈트,1,N
경기도,화성시,2018,외장형,개,미니어쳐 슈나우저,1,N
경기도,화성시,2018,내장형,개,미니어쳐 슈나우저,4,N
경기도,화성시,2018,외장형,개,미니어쳐 푸들,15,N
경기도,화성시,2018,인식표,개,미니어쳐 푸들,1,N
경기도,화성시,2018,내장형,개,미니어쳐 푸들,10,N
경기도,화성시,2018,외장형,개,미니어쳐 핀셔,1,N
경기도,화성시,2018,인식표,개,미니어쳐 핀셔,3,N
경기도,화성시,2018,내장형,개,미니어쳐 핀셔,2,N
경기도,화성시,2018,외장형,개,미디엄 푸들,2,N
경기도,화성시,2018,인식표,개,미디엄 푸들,1,N
경기도,화성시,2018,내장형,개,미텔 스피츠,1,N
경기도,하남시,2019,외장형,개,미니어쳐 핀셔,1,N
경기도,하남시,2019,내장형,개,미니어쳐 핀셔,2,N
경기도,하남시,2019,외장형,개,믹스견,58,N
경기도,하남시,2019,인식표,개,믹스견,12,N
경기도,하남시,2019,내장형,개,믹스견,116,N
경기도,하남시,2019,외장형,개,바센지,1,N
경기도,하남시,2019,내장형,개,바센지,1,N
경기도,하남시,2019,외장형,개,베들링턴 테리어,2,N
경기도,하남시,2019,인식표,개,베들링턴 테리어,3,N
경기도,하남시,2019,내장형,개,벨기에 그로넨달,2,N
경기도,하남시,2019,외장형,개,보더 콜리,2,N
경기도,하남시,2019,인식표,개,보더 콜리,1,N
경기도,하남시,2019,내장형,개,보더 콜리,6,N
경기도,하남시,2019,외장형,개,보스턴 테리어,2,N
경기도,하남시,2019,인식표,개,보스턴 테리어,1,N
경기도,하남시,2019,내장형,개,보스턴 테리어,3,N
경기도,하남시,2019,외장형,개,비글,2,N
경기도,하남시,2019,인식표,개,비글,1,N
경기도,하남시,2019,내장형,개,비글,3,N
경기도,하남시,2019,외장형,개,비숑 프리제,32,N
경기도,하남시,2019,인식표,개,비숑 프리제,22,N
경기도,하남시,2019,내장형,개,비숑 프리제,109,N
경기도,하남시,2019,외장형,개,빠삐용,1,N
경기도,하남시,2019,내장형,개,빠삐용,1,N
경기도,하남시,2019,내장형,개,사모예드,4,N
경기도,하남시,2019,내장형,개,삽살개,1,N
경기도,하남시,2019,외장형,개,셔틀랜드 쉽독,1,N
경기도,하남시,2019,인식표,개,셔틀랜드 쉽독,1,N
경기도,하남시,2019,내장형,개,셔틀랜드 쉽독,7,N
경기도,하남시,2019,내장형,개,셰퍼드,3,N
경기도,화성시,2011,내장형,개,닥스훈트,16,N
경기도,화성시,2011,외장형,개,도베르만,1,N
경기도,화성시,2011,인식표,개,도베르만,1,N
경기도,화성시,2011,외장형,개,라브라도 리트리버,8,N
경기도,화성시,2011,내장형,개,라브라도 리트리버,8,N
경기도,화성시,2011,외장형,개,라이카,1,N
경기도,화성시,2011,내장형,개,라이카,1,N
경기도,화성시,2011,내장형,개,로트와일러,2,Y
경기도,화성시,2011,내장형,개,마리노이즈,1,N
경기도,화성시,2011,인식표,개,말라뮤트,1,N
경기도,화성시,2011,내장형,개,말라뮤트,2,N
경기도,화성시,2011,외장형,개,말티즈,300,N
경기도,화성시,2011,인식표,개,말티즈,51,N
경기도,화성시,2011,내장형,개,말티즈,380,N
경기도,포천시,2020,외장형,개,토이 푸들,8,N
경기도,포천시,2020,인식표,개,토이 푸들,4,N
경기도,포천시,2020,내장형,개,토이 푸들,2,N
경기도,포천시,2020,내장형,개,티베탄 마스티프,2,N
경기도,하남시,2009,내장형,개,콜리,1,N
경기도,하남시,2009,인식표,개,토이 푸들,1,N
경기도,하남시,2009,내장형,개,토이 푸들,5,N
경기도,하남시,2009,내장형,개,퍼그,2,N
경기도,하남시,2009,내장형,개,페키니즈,2,N
경기도,하남시,2009,외장형,개,포메라니안,18,N
경기도,하남시,2009,인식표,개,포메라니안,1,N
경기도,하남시,2009,내장형,개,포메라니안,15,N
경기도,하남시,2009,내장형,개,포인터,1,N
경기도,하남시,2009,외장형,개,푸들,20,N
경기도,하남시,2009,인식표,개,푸들,4,N
경기도,하남시,2009,내장형,개,푸들,40,N
경기도,하남시,2009,내장형,개,풍산견,1,N
경기도,하남시,2009,내장형,개,프렌치 불독,2,N
경기도,하남시,2009,외장형,개,화이트테리어,2,N
경기도,하남시,2009,내장형,고양이,한국 고양이,1,N
경기도,하남시,2010,외장형,개,골든 리트리버,2,N
경기도,하남시,2010,내장형,개,골든 리트리버,2,N
경기도,하남시,2010,외장형,개,기타,2,N
경기도,하남시,2010,인식표,개,기타,2,N
경기도,하남시,2010,내장형,개,기타,6,N
경기도,화성시,2017,인식표,개,마리노이즈,1,N
경기도,화성시,2017,인식표,개,말라뮤트,1,N
경기도,화성시,2017,내장형,개,말라뮤트,3,N
경기도,화성시,2017,외장형,개,말티즈,258,N
경기도,화성시,2017,인식표,개,말티즈,60,N
경기도,화성시,2017,내장형,개,말티즈,430,N
경기도,화성시,2017,내장형,개,미니어쳐 불 테리어,1,N
경기도,화성시,2017,외장형,개,미니어쳐 슈나우저,4,N
경기도,화성시,2017,인식표,개,미니어쳐 슈나우저,1,N
경기도,화성시,2017,내장형,개,미니어쳐 슈나우저,6,N
경기도,화성시,2017,외장형,개,미니어쳐 푸들,12,N
경기도,화성시,2017,인식표,개,미니어쳐 푸들,3,N
경기도,화성시,2017,내장형,개,미니어쳐 푸들,13,N
경기도,화성시,2017,외장형,개,미니어쳐 핀셔,2,N
경기도,화성시,2017,내장형,개,미니어쳐 핀셔,8,N
경기도,화성시,2017,외장형,개,미디엄 푸들,2,N
경기도,화성시,2019,내장형,개,보스턴 테리어,5,N
경기도,화성시,2019,내장형,개,불독,3,N
경기도,화성시,2019,외장형,개,비글,3,N
경기도,화성시,2019,내장형,개,비글,9,N
경기도,화성시,2019,외장형,개,비숑 프리제,117,N
경기도,화성시,2019,인식표,개,비숑 프리제,32,N
경기도,화성시,2019,내장형,개,비숑 프리제,232,N
경기도,화성시,2019,외장형,개,빠삐용,3,N
경기도,화성시,2019,내장형,개,빠삐용,8,N
경기도,화성시,2019,인식표,개,사모예드,2,N
경기도,화성시,2019,내장형,개,사모예드,10,N
경기도,화성시,2019,외장형,개,삽살개,2,N
경기도,화성시,2019,인식표,개,삽살개,5,N
경기도,화성시,2019,내장형,개,삽살개,4,N
경기도,화성시,2019,내장형,개,샤페이,1,N
경기도,화성시,2019,외장형,개,셔틀랜드 쉽독,3,N
경기도,화성시,2019,인식표,개,셔틀랜드 쉽독,1,N
경기도,화성시,2019,내장형,개,셔틀랜드 쉽독,7,N
경기도,화성시,2019,외장형,개,셰퍼드,2,N
경기도,화성시,2019,인식표,개,셰퍼드,1,N
경기도,화성시,2019,내장형,개,셰퍼드,9,N
경기도,화성시,2019,외장형,개,슈나우져,4,N
경기도,화성시,2019,내장형,개,슈나우져,6,N
경기도,화성시,2019,인식표,개,스탠다드 푸들,4,N
경기도,화성시,2019,내장형,개,스탠다드 푸들,4,N
경기도,화성시,2019,외장형,개,스피츠,8,N
경기도,화성시,2019,인식표,개,스피츠,3,N
경기도,화성시,2019,내장형,개,스피츠,30,N
경기도,화성시,2019,외장형,개,시바,22,N
경기도,화성시,2019,인식표,개,시바,11,N
경기도,화성시,2019,내장형,개,시바,73,N
경기도,화성시,2019,외장형,개,시베리안 허스키,6,N
경기도,화성시,2019,인식표,개,시베리안 허스키,2,N
경기도,화성시,2019,내장형,개,시베리안 허스키,15,N
경기도,화성시,2019,외장형,개,시츄,17,N
경기도,화성시,2019,인식표,개,시츄,8,N
경기도,화성시,2019,내장형,개,시츄,37,N
경기도,화성시,2019,내장형,개,실리햄 테리어,1,N
경기도,화성시,2019,외장형,개,아메리칸 코카 스파니엘,1,N
경기도,화성시,2019,인식표,개,아메리칸 코카 스파니엘,1,N
경기도,화성시,2019,내장형,개,아메리칸 코카 스파니엘,4,N
경기도,포천시,2019,내장형,개,풍산견,8,N
경기도,포천시,2019,외장형,개,프렌치 불독,4,N
경기도,포천시,2019,인식표,개,프렌치 불독,1,N
경기도,포천시,2019,내장형,개,프렌치 불독,3,N
경기도,포천시,2019,외장형,개,핏불테리어,1,Y
경기도,포천시,2019,인식표,개,핏불테리어,1,Y
경기도,포천시,2019,내장형,개,화이트테리어,1,N
경기도,포천시,2019,내장형,고양이,러시안 블루,2,N
경기도,포천시,2019,내장형,고양이,브리티시 쇼트헤어,1,N
경기도,포천시,2019,내장형,고양이,샴,1,N
경기도,포천시,2019,내장형,고양이,한국 고양이,9,N
경기도,포천시,2020,외장형,개,골든 리트리버,6,N
경기도,포천시,2020,내장형,개,골든 리트리버,16,N
경기도,포천시,2020,외장형,개,그레이 하운드,1,N
경기도,포천시,2020,내장형,개,그레이트 덴,1,N
경기도,하남시,2016,내장형,개,토이 푸들,13,N
경기도,하남시,2016,외장형,개,퍼그,1,N
경기도,하남시,2016,내장형,개,퍼그,1,N
경기도,하남시,2016,내장형,개,페키니즈,4,N
경기도,하남시,2016,외장형,개,포메라니안,43,N
경기도,하남시,2016,인식표,개,포메라니안,32,N
경기도,하남시,2016,내장형,개,포메라니안,105,N
경기도,하남시,2016,외장형,개,포인터,2,N
경기도,하남시,2016,외장형,개,푸들,83,N
경기도,하남시,2016,인식표,개,푸들,37,N
경기도,하남시,2016,내장형,개,푸들,153,N
경기도,하남시,2016,외장형,개,풍산견,1,N
경기도,하남시,2016,인식표,개,풍산견,2,N
경기도,화성시,2013,외장형,개,카네 코르소,1,N
경기도,화성시,2013,내장형,개,카네 코르소,1,N
경기도,화성시,2013,외장형,개,캐벌리어 킹 찰스 스파니엘,1,N
경기도,화성시,2013,내장형,개,캐벌리어 킹 찰스 스파니엘,2,N
경기도,화성시,2013,외장형,개,코카 스파니엘,13,N
경기도,화성시,2013,인식표,개,코카 스파니엘,1,N
경기도,화성시,2013,내장형,개,코카 스파니엘,20,N
경기도,화성시,2013,외장형,개,콜리,1,N
경기도,화성시,2013,외장형,개,토이 푸들,24,N
경기도,화성시,2013,인식표,개,토이 푸들,8,N
경기도,화성시,2013,내장형,개,토이 푸들,34,N
경기도,화성시,2013,외장형,개,퍼그,2,N
경기도,화성시,2013,내장형,개,퍼그,4,N
경기도,화성시,2013,외장형,개,페키니즈,4,N
경기도,화성시,2013,인식표,개,페키니즈,2,N
경기도,화성시,2013,내장형,개,페키니즈,9,N
경기도,화성시,2013,외장형,개,포메라니안,108,N
경기도,화성시,2013,인식표,개,포메라니안,12,N
경기도,화성시,2014,외장형,개,코카 스파니엘,10,N
경기도,화성시,2014,인식표,개,코카 스파니엘,3,N
경기도,화성시,2014,내장형,개,코카 스파니엘,31,N
경기도,화성시,2014,내장형,개,코카시안오브차카,2,N
경기도,화성시,2014,외장형,개,콜리,1,N
경기도,화성시,2014,외장형,개,토이 푸들,45,N
경기도,화성시,2014,인식표,개,토이 푸들,7,N
경기도,화성시,2014,내장형,개,토이 푸들,25,N
경기도,화성시,2014,외장형,개,티베탄 마스티프,1,N
경기도,화성시,2014,내장형,개,파라오 하운드,1,N
경기도,화성시,2014,외장형,개,퍼그,2,N
경기도,화성시,2014,인식표,개,퍼그,2,N
경기도,화성시,2014,내장형,개,퍼그,1,N
경기도,화성시,2014,외장형,개,페키니즈,9,N
경기도,화성시,2014,내장형,개,페키니즈,14,N
경기도,화성시,2014,외장형,개,포메라니안,112,N
경기도,화성시,2014,인식표,개,포메라니안,32,N
경기도,화성시,2014,내장형,개,포메라니안,169,N
경기도,화성시,2014,내장형,개,포인터,4,N
경기도,화성시,2014,외장형,개,푸들,221,N
경기도,화성시,2014,인식표,개,푸들,46,N
경기도,화성시,2014,내장형,개,푸들,298,N
경기도,화성시,2014,외장형,개,풍산견,10,N
경기도,화성시,2014,내장형,개,풍산견,2,N
경기도,하남시,2019,외장형,개,퍼그,1,N
경기도,하남시,2019,인식표,개,퍼그,1,N
경기도,하남시,2019,내장형,개,퍼그,2,N
경기도,하남시,2019,외장형,개,페키니즈,1,N
경기도,하남시,2019,인식표,개,페터데일테리어,1,N
경기도,하남시,2019,외장형,개,포메라니안,33,N
경기도,하남시,2019,인식표,개,포메라니안,24,N
경기도,하남시,2019,내장형,개,포메라니안,127,N
경기도,하남시,2019,인식표,개,포인터,2,N
경기도,하남시,2019,외장형,개,푸들,49,N
경기도,하남시,2019,인식표,개,푸들,16,N
경기도,하남시,2019,내장형,개,푸들,160,N
경기도,하남시,2019,외장형,개,풍산견,2,N
경기도,하남시,2014,내장형,개,보스턴 테리어,7,N
경기도,하남시,2014,내장형,개,복서,1,N
경기도,하남시,2014,외장형,개,불 테리어,1,N
경기도,하남시,2014,내장형,개,불독,1,N
경기도,하남시,2014,내장형,개,비글,3,N
경기도,하남시,2014,외장형,개,비숑 프리제,11,N
경기도,하남시,2014,인식표,개,비숑 프리제,6,N
경기도,하남시,2014,내장형,개,비숑 프리제,11,N
경기도,하남시,2014,외장형,개,빠삐용,3,N
경기도,하남시,2014,내장형,개,빠삐용,5,N
경기도,하남시,2014,내장형,개,사모예드,3,N
경기도,하남시,2014,외장형,개,셔틀랜드 쉽독,1,N
경기도,하남시,2014,인식표,개,셔틀랜드 쉽독,1,N
경기도,하남시,2014,내장형,개,셔틀랜드 쉽독,2,N
경기도,하남시,2014,인식표,개,셰퍼드,2,N
경기도,하남시,2014,내장형,개,셰퍼드,1,N
경기도,하남시,2014,외장형,개,슈나우져,7,N
경기도,하남시,2014,인식표,개,슈나우져,1,N
경기도,하남시,2014,내장형,개,슈나우져,6,N
경기도,하남시,2014,외장형,개,스코티쉬 테리어,1,N
경기도,하남시,2014,인식표,개,스코티쉬 테리어,1,N
경기도,하남시,2014,외장형,개,스피츠,9,N
경기도,하남시,2014,인식표,개,스피츠,3,N
경기도,하남시,2014,내장형,개,스피츠,14,N
경기도,하남시,2014,외장형,개,시바,1,N
경기도,하남시,2014,내장형,개,시바,3,N
경기도,하남시,2014,외장형,개,시츄,11,N
경기도,하남시,2014,인식표,개,시츄,7,N
경기도,하남시,2014,내장형,개,시츄,21,N
경기도,하남시,2014,내장형,개,실키테리어,1,N
경기도,하남시,2014,외장형,개,아메리칸 코카 스파니엘,1,N
경기도,하남시,2014,내장형,개,아메리칸 코카 스파니엘,1,N
경기도,하남시,2014,외장형,개,아메리칸불리,1,N
경기도,포천시,2012,내장형,개,재패니즈 스피츠,1,N
경기도,포천시,2012,외장형,개,진도견,9,N
경기도,포천시,2012,인식표,개,진도견,15,N
경기도,포천시,2012,내장형,개,진도견,10,N
경기도,포천시,2012,외장형,개,차우차우,1,N
경기도,포천시,2012,인식표,개,차우차우,2,N
경기도,포천시,2012,외장형,개,치와와,1,N
경기도,포천시,2012,인식표,개,치와와,3,N
경기도,포천시,2012,내장형,개,치와와,12,N
경기도,포천시,2012,외장형,개,코카 스파니엘,3,N
경기도,포천시,2012,인식표,개,코카 스파니엘,1,N
경기도,포천시,2012,내장형,개,코카 스파니엘,1,N
경기도,포천시,2012,내장형,개,콜리,1,N
경기도,포천시,2012,인식표,개,토이 푸들,1,N
경기도,포천시,2012,내장형,개,토이 푸들,4,N
경기도,포천시,2012,내장형,개,페키니즈,1,N
경기도,포천시,2012,외장형,개,포메라니안,13,N
경기도,포천시,2012,인식표,개,포메라니안,4,N
경기도,포천시,2012,내장형,개,포메라니안,20,N
경기도,포천시,2012,외장형,개,푸들,14,N
경기도,포천시,2012,인식표,개,푸들,7,N
경기도,포천시,2012,내장형,개,푸들,23,N
경기도,포천시,2012,내장형,개,풍산견,1,N
경기도,포천시,2012,외장형,개,핏불테리어,1,Y
경기도,포천시,2012,내장형,고양이,한국 고양이,1,N
경기도,포천시,2013,외장형,개,골든 리트리버,1,N
경기도,포천시,2013,인식표,개,골든 리트리버,2,N
경기도,포천시,2013,내장형,개,골든 리트리버,5,N
경기도,포천시,2013,내장형,개,그레이 하운드,3,N
경기도,포천시,2013,외장형,개,기타,5,N
경기도,포천시,2013,인식표,개,기타,8,N
경기도,포천시,2013,내장형,개,기타,2,N
경기도,포천시,2013,외장형,개,닥스훈트,2,N
경기도,포천시,2013,내장형,개,닥스훈트,3,N
경기도,포천시,2013,인식표,개,달마시안,1,N
경기도,포천시,2013,외장형,개,도베르만,1,N
경기도,포천시,2013,내장형,개,도베르만,1,N
경기도,포천시,2013,외장형,개,라브라도 리트리버,2,N
경기도,포천시,2013,인식표,개,라브라도 리트리버,1,N
경기도,포천시,2013,내장형,개,라브라도 리트리버,3,N
경기도,포천시,2013,인식표,개,라이카,3,N
경기도,포천시,2013,내장형,개,라이카,1,N
경기도,포천시,2013,외장형,개,로트와일러,1,Y
경기도,포천시,2013,외장형,개,말티즈,43,N
경기도,포천시,2013,인식표,개,말티즈,24,N
경기도,포천시,2013,내장형,개,말티즈,59,N
경기도,포천시,2013,외장형,개,미니어쳐 슈나우저,2,N
경기도,포천시,2013,내장형,개,미니어쳐 푸들,2,N
경기도,포천시,2013,외장형,개,미니어쳐 핀셔,6,N
경기도,포천시,2013,내장형,개,미니어쳐 핀셔,2,N
경기도,화성시,2011,내장형,개,미니어쳐 닥스훈트,1,N
경기도,화성시,2011,외장형,개,미니어쳐 슈나우저,5,N
경기도,화성시,2011,내장형,개,미니어쳐 슈나우저,10,N
경기도,화성시,2011,외장형,개,미니어쳐 푸들,13,N
경기도,화성시,2011,인식표,개,미니어쳐 푸들,4,N
경기도,화성시,2011,내장형,개,미니어쳐 푸들,29,N
경기도,화성시,2011,외장형,개,미니어쳐 핀셔,6,N
경기도,화성시,2011,인식표,개,미니어쳐 핀셔,6,N
경기도,화성시,2011,내장형,개,미니어쳐 핀셔,14,N
경기도,화성시,2011,내장형,개,미디엄 푸들,1,N
경기도,화성시,2011,외장형,개,믹스견,106,N
경기도,화성시,2011,인식표,개,믹스견,24,N
경기도,화성시,2011,내장형,개,믹스견,88,N
경기도,화성시,2016,내장형,고양이,스코티시폴드,1,N
경기도,화성시,2016,내장형,고양이,스핑크스,1,N
경기도,화성시,2016,내장형,고양이,아메리칸 쇼트헤어,1,N
경기도,화성시,2016,내장형,고양이,터키시 앙고라,1,N
경기도,화성시,2016,내장형,고양이,페르시안,1,N
경기도,화성시,2016,내장형,고양이,한국 고양이,12,N
경기도,화성시,2017,외장형,개,골든 리트리버,14,N
경기도,화성시,2017,인식표,개,골든 리트리버,4,N
경기도,화성시,2017,내장형,개,골든 리트리버,48,N
경기도,화성시,2017,내장형,개,그레이 하운드,2,N
경기도,화성시,2017,내장형,개,그레이트 덴,1,N
경기도,화성시,2017,외장형,개,그레이트 피레니즈,1,N
경기도,화성시,2017,외장형,개,기타,17,N
경기도,화성시,2017,인식표,개,기타,3,N
경기도,화성시,2017,내장형,개,기타,32,N
경기도,화성시,2017,외장형,개,꼬똥 드 뚤레아,2,N
경기도,화성시,2017,인식표,개,꼬똥 드 뚤레아,1,N
경기도,화성시,2017,내장형,개,꼬똥 드 뚤레아,4,N
경기도,화성시,2017,외장형,개,닥스훈트,31,N
경기도,화성시,2017,인식표,개,닥스훈트,14,N
경기도,화성시,2017,내장형,개,닥스훈트,66,N
경기도,화성시,2017,내장형,개,달마시안,2,N
경기도,화성시,2017,외장형,개,도고 아르젠티노,1,N
경기도,화성시,2017,외장형,개,도베르만,3,N
경기도,화성시,2017,인식표,개,도베르만,3,N
경기도,화성시,2017,내장형,개,도베르만,9,N
경기도,화성시,2017,내장형,개,도사,1,Y
경기도,화성시,2017,외장형,개,라브라도 리트리버,9,N
경기도,화성시,2017,인식표,개,라브라도 리트리버,6,N
경기도,화성시,2017,내장형,개,라브라도 리트리버,33,N
경기도,화성시,2017,인식표,개,라이카,2,N
경기도,화성시,2017,내장형,개,라이카,5,N
경기도,화성시,2017,외장형,개,로트와일러,1,Y
경기도,화성시,2017,내장형,개,로트와일러,1,Y
경기도,화성시,2017,외장형,개,마리노이즈,1,N
경기도,화성시,2022,내장형,개,웰시 코기 펨브로크,17,N
경기도,화성시,2022,외장형,개,이탈리안 그레이 하운드,18,N
경기도,화성시,2022,내장형,개,이탈리안 그레이 하운드,13,N
경기도,화성시,2022,외장형,개,재패니즈 스피츠,1,N
경기도,화성시,2022,내장형,개,잭 러셀 테리어,3,N
경기도,화성시,2022,내장형,개,저먼 셰퍼드 독,5,N
경기도,화성시,2022,외장형,개,진도견,32,N
경기도,화성시,2022,내장형,개,진도견,148,N
경기도,화성시,2022,외장형,개,차우차우,1,N
경기도,화성시,2022,내장형,개,차우차우,1,N
경기도,화성시,2022,외장형,개,치와와,83,N
경기도,화성시,2022,내장형,개,치와와,24,N
경기도,포천시,2008,내장형,개,기타,7,N
경기도,포천시,2008,외장형,개,닥스훈트,2,N
경기도,포천시,2008,인식표,개,닥스훈트,1,N
경기도,포천시,2008,내장형,개,닥스훈트,7,N
경기도,포천시,2008,내장형,개,도베르만,1,N
경기도,포천시,2008,내장형,개,도사,2,Y
경기도,포천시,2008,내장형,개,라브라도 리트리버,3,N
경기도,포천시,2008,내장형,개,로트와일러,3,Y
경기도,포천시,2008,외장형,개,말티즈,26,N
경기도,포천시,2008,인식표,개,말티즈,5,N
경기도,포천시,2016,내장형,개,라브라도 리트리버,3,N
경기도,포천시,2016,외장형,개,라이카,3,N
경기도,포천시,2016,인식표,개,라이카,21,N
경기도,포천시,2016,내장형,개,라이카,4,N
경기도,포천시,2016,인식표,개,로트와일러,1,Y
경기도,포천시,2016,내장형,개,로트와일러,1,Y
경기도,포천시,2016,내장형,개,마리노이즈,1,N
경기도,포천시,2016,인식표,개,말라뮤트,1,N
경기도,포천시,2016,내장형,개,말라뮤트,1,N
경기도,포천시,2016,외장형,개,말티즈,35,N
경기도,오산시,2017,인식표,개,라브라도 리트리버,1,N
경기도,오산시,2017,내장형,개,라브라도 리트리버,12,N
경기도,오산시,2017,외장형,개,말라뮤트,3,N
경기도,오산시,2017,외장형,개,말티즈,69,N
경기도,오산시,2017,인식표,개,말티즈,15,N
경기도,오산시,2017,내장형,개,말티즈,138,N
경기도,오산시,2017,외장형,개,미니어쳐 슈나우저,1,N
경기도,오산시,2017,내장형,개,미니어쳐 슈나우저,1,N
경기도,오산시,2017,외장형,개,미니어쳐 푸들,4,N
경기도,오산시,2017,인식표,개,미니어쳐 푸들,1,N
경기도,오산시,2017,내장형,개,미니어쳐 푸들,3,N
경기도,오산시,2017,외장형,개,미니어쳐 핀셔,6,N
경기도,오산시,2017,내장형,개,미니어쳐 핀셔,7,N
경기도,오산시,2017,외장형,개,미디엄 푸들,2,N
경기도,오산시,2017,내장형,개,미디엄 푸들,1,N
경기도,오산시,2017,외장형,개,믹스견,49,N
경기도,오산시,2017,인식표,개,믹스견,10,N
경기도,오산시,2017,내장형,개,믹스견,77,N
경기도,용인시,2016,외장형,개,라이카,2,N
경기도,용인시,2016,인식표,개,라이카,3,N
경기도,용인시,2016,내장형,개,라이카,9,N
경기도,용인시,2016,외장형,개,로트와일러,3,Y
경기도,용인시,2016,외장형,개,말라뮤트,2,N
경기도,용인시,2016,인식표,개,말라뮤트,1,N
경기도,용인시,2016,내장형,개,말라뮤트,3,N
경기도,용인시,2016,외장형,개,말티즈,293,N
경기도,용인시,2016,인식표,개,말티즈,121,N
경기도,용인시,2016,내장형,개,말티즈,493,N
경기도,용인시,2016,외장형,개,미니어쳐 슈나우저,3,N
경기도,용인시,2016,내장형,개,미니어쳐 슈나우저,4,N
경기도,용인시,2016,외장형,개,미니어쳐 푸들,11,N
경기도,용인시,2016,인식표,개,미니어쳐 푸들,4,N
경기도,용인시,2016,내장형,개,미니어쳐 푸들,12,N
경기도,용인시,2016,외장형,개,미니어쳐 핀셔,11,N
경기도,용인시,2016,인식표,개,미니어쳐 핀셔,1,N
경기도,용인시,2016,내장형,개,미니어쳐 핀셔,17,N
경기도,용인시,2016,외장형,개,미디엄 푸들,2,N
경기도,용인시,2016,인식표,개,미디엄 푸들,2,N
경기도,용인시,2016,외장형,개,믹스견,158,N
경기도,용인시,2019,인식표,개,포메라니안,68,N
경기도,용인시,2019,내장형,개,포메라니안,341,N
경기도,용인시,2019,내장형,개,포인터,4,N
경기도,용인시,2019,내장형,개,폭스테리어,1,N
경기도,용인시,2019,외장형,개,푸들,162,N
경기도,용인시,2019,인식표,개,푸들,86,N
경기도,용인시,2019,내장형,개,푸들,454,N
경기도,용인시,2019,외장형,개,풍산견,6,N
경기도,용인시,2019,인식표,개,풍산견,1,N
경기도,용인시,2019,내장형,개,풍산견,13,N
경기도,용인시,2019,외장형,개,프렌치 불독,5,N
경기도,용인시,2019,인식표,개,프렌치 불독,4,N
경기도,용인시,2019,내장형,개,프렌치 불독,46,N
경기도,용인시,2019,내장형,개,프렌치 브리타니,2,N
경기도,용인시,2019,인식표,개,플랫 코티드 리트리버,1,N
경기도,용인시,2019,내장형,개,핏불테리어,1,Y
경기도,용인시,2019,외장형,개,화이트테리어,1,N
경기도,용인시,2019,인식표,개,화이트테리어,2,N
경기도,용인시,2019,내장형,개,화이트테리어,6,N
경기도,용인시,2019,외장형,개,휘펫,2,N
경기도,용인시,2019,내장형,개,휘펫,4,N
경기도,용인시,2019,내장형,고양이,기타,10,N
경기도,용인시,2019,내장형,고양이,노르웨이 숲,6,N
경기도,용인시,2019,내장형,고양이,러시안 블루,9,N
경기도,용인시,2019,내장형,고양이,레그돌,2,N
경기도,용인시,2019,내장형,고양이,레그돌-라가머핀,2,N
경기도,용인시,2019,내장형,고양이,먼치킨,3,N
경기도,용인시,2019,내장형,고양이,믹스묘,2,N
경기도,용인시,2019,내장형,고양이,벵갈,1,N
경기도,용인시,2019,내장형,고양이,브리티쉬롱헤어,2,N
경기도,용인시,2019,내장형,고양이,브리티시 쇼트헤어,3,N
경기도,용인시,2019,내장형,고양이,샴,2,N
경기도,용인시,2019,내장형,고양이,스코티시폴드,6,N
경기도,용인시,2019,내장형,고양이,싱가퓨라,1,N
경기도,용인시,2019,내장형,고양이,아메리칸 쇼트헤어,4,N
경기도,용인시,2019,내장형,고양이,아비시니안,2,N
경기도,용인시,2019,내장형,고양이,터키시 앙고라,4,N
경기도,용인시,2019,내장형,고양이,페르시안,6,N
